date,device,clicks,impressions,ctr,position
2025-09-22,MOBILE,0,16,0.0,26.125
2025-09-23,MOBILE,0,9,0.0,27.0
2025-09-24,MOBILE,0,2,0.0,59.0
2025-09-25,DESKTOP,0,55,0.0,38.21818181818182
2025-09-25,MOBILE,0,4,0.0,28.0
2025-09-26,DESKTOP,0,300,0.0,44.18
2025-09-27,DESKTOP,0,136,0.0,38.93382352941177
2025-09-27,MOBILE,0,14,0.0,29.0
2025-09-28,DESKTOP,0,139,0.0,35.510791366906474
2025-09-28,MOBILE,0,22,0.0,15.045454545454545
2025-09-29,DESKTOP,0,233,0.0,35.06866952789699
2025-09-29,MOBILE,0,25,0.0,22.24
2025-09-29,TABLET,0,1,0.0,8.0
2025-09-30,DESKTOP,0,233,0.0,39.64377682403433
2025-09-30,MOBILE,0,9,0.0,25.22222222222222
2025-10-01,DESKTOP,0,173,0.0,37.82658959537572
2025-10-01,MOBILE,0,9,0.0,38.22222222222222
2025-10-02,DESKTOP,0,199,0.0,38.040201005025125
2025-10-02,TABLET,0,1,0.0,53.0
2025-10-03,DESKTOP,0,132,0.0,32.878787878787875
2025-10-03,MOBILE,0,9,0.0,36.111111111111114
2025-10-04,DESKTOP,0,153,0.0,31.026143790849673
2025-10-04,MOBILE,0,7,0.0,18.0
2025-10-05,MOBILE,0,17,0.0,28.058823529411764
2025-10-05,TABLET,0,1,0.0,58.0
2025-10-06,DESKTOP,0,189,0.0,29.195767195767196
2025-10-07,DESKTOP,0,253,0.0,34.48616600790514
2025-10-07,MOBILE,0,13,0.0,7.846153846153846
2025-10-07,TABLET,0,1,0.0,7.0
2025-10-08,DESKTOP,0,220,0.0,40.13636363636363
2025-10-08,MOBILE,0,8,0.0,32.375
2025-10-09,DESKTOP,0,217,0.0,39.11059907834101
2025-10-09,MOBILE,0,10,0.0,38.4
2025-10-10,DESKTOP,0,202,0.0,34.37128712871287
2025-10-10,MOBILE,0,14,0.0,18.071428571428573
2025-10-11,MOBILE,0,25,0.0,16.560000000000002
2025-10-12,DESKTOP,0,172,0.0,34.81976744186046
2025-10-13,DESKTOP,0,224,0.0,31.892857142857142
2025-10-13,MOBILE,0,31,0.0,19.129032258064516
2025-10-14,MOBILE,0,10,0.0,36.2
2025-10-15,DESKTOP,0,345,0.0,36.643478260869564
2025-10-15,MOBILE,0,25,0.0,20.76
2025-10-16,MOBILE,0,27,0.0,26.666666666666668
2025-10-17,DESKTOP,0,180,0.0,37.96666666666667
2025-10-17,MOBILE,0,16,0.0,39.75
2025-10-18,DESKTOP,0,174,0.0,36.49425287356322
2025-10-18,MOBILE,0,8,0.0,45.125
2025-10-19,MOBILE,0,22,0.0,29.90909090909091
2025-10-20,DESKTOP,0,267,0.0,34.51685393258427
2025-10-20,MOBILE,0,34,0.0,25.41176470588235
2025-10-21,DESKTOP,0,370,0.0,34.975675675675674
2025-10-22,MOBILE,0,9,0.0,26.444444444444443
2025-10-23,DESKTOP,0,323,0.0,34.73684210526316
2025-10-23,MOBILE,0,12,0.0,44.416666666666664
2025-10-23,TABLET,0,1,0.0,37.0
2025-10-24,MOBILE,0,24,0.0,14.041666666666666
2025-10-25,DESKTOP,0,244,0.0,29.65983606557377
2025-10-25,MOBILE,0,6,0.0,35.666666666666664
2025-10-26,DESKTOP,0,191,0.0,38.96335078534032
2025-10-26,MOBILE,0,10,0.0,9.5
2025-10-27,DESKTOP,0,259,0.0,30.996138996138995
2025-10-27,MOBILE,0,60,0.0,31.05
2025-10-28,MOBILE,0,12,0.0,51.0
2025-10-29,DESKTOP,0,236,0.0,35.27542372881356
2025-10-29,MOBILE,0,8,0.0,36.375
2025-10-30,MOBILE,0,26,0.0,37.26923076923077
2025-10-31,DESKTOP,0,209,0.0,34.24401913875598
2025-10-31,MOBILE,0,15,0.0,25.8
2025-11-01,DESKTOP,0,135,0.0,39.22222222222222
2025-11-02,DESKTOP,0,127,0.0,34.55905511811024
2025-11-02,MOBILE,0,12,0.0,41.5
2025-11-02,TABLET,0,1,0.0,2.0
2025-11-03,MOBILE,0,10,0.0,22.7
2025-11-04,DESKTOP,0,157,0.0,34.62420382165605
2025-11-04,MOBILE,0,5,0.0,58.0
2025-11-05,DESKTOP,0,159,0.0,30.371069182389938
2025-11-05,MOBILE,0,8,0.0,16.75
2025-11-06,MOBILE,0,18,0.0,36.55555555555556
2025-11-07,DESKTOP,0,200,0.0,30.98
2025-11-07,MOBILE,0,14,0.0,13.785714285714286
2025-11-08,DESKTOP,0,204,0.0,27.95098039215686
2025-11-08,MOBILE,0,3,0.0,11.0
2025-11-09,DESKTOP,0,124,0.0,39.653225806451616
2025-11-09,MOBILE,0,14,0.0,25.428571428571427
2025-11-10,DESKTOP,0,157,0.0,33.86624203821656
2025-11-10,MOBILE,0,10,0.0,21.6
2025-11-11,MOBILE,0,4,0.0,5.75
2025-11-12,DESKTOP,0,157,0.0,36.19108280254777
2025-11-12,MOBILE,0,4,0.0,40.75
2025-11-13,DESKTOP,0,193,0.0,35.94818652849741
2025-11-13,MOBILE,0,9,0.0,46.888888888888886
2025-11-14,DESKTOP,0,171,0.0,35.26315789473684
2025-11-14,MOBILE,0,13,0.0,48.84615384615385
2025-11-15,DESKTOP,0,113,0.0,34.123893805309734
2025-11-15,MOBILE,0,14,0.0,6.0
2025-11-16,DESKTOP,0,114,0.0,35.76315789473684
2025-11-16,MOBILE,0,8,0.0,29.125
2025-11-17,DESKTOP,0,121,0.0,31.801652892561982
2025-11-17,MOBILE,0,19,0.0,19.789473684210527
2025-11-18,DESKTOP,0,155,0.0,38.05806451612903
2025-11-18,MOBILE,0,3,0.0,37.333333333333336
2025-11-19,DESKTOP,0,132,0.0,41.90151515151515
2025-11-19,MOBILE,0,3,0.0,19.0
2025-11-20,MOBILE,0,14,0.0,37.785714285714285
2025-11-20,TABLET,0,1,0.0,76.0
2025-11-21,DESKTOP,0,86,0.0,34.46511627906977
2025-11-21,MOBILE,0,6,0.0,31.833333333333332
2025-11-22,DESKTOP,0,134,0.0,37.350746268656714
2025-11-23,DESKTOP,0,88,0.0,34.48863636363637
2025-11-23,TABLET,0,1,0.0,82.0
2025-11-24,DESKTOP,0,134,0.0,37.62686567164179
2025-11-24,MOBILE,0,8,0.0,15.875
2025-11-25,DESKTOP,0,139,0.0,36.280575539568346
2025-11-25,MOBILE,0,4,0.0,55.75
2025-11-26,DESKTOP,0,135,0.0,39.12592592592593
2025-11-26,TABLET,0,1,0.0,100.0
2025-11-27,DESKTOP,0,305,0.0,36.321311475409836
2025-11-27,MOBILE,0,4,0.0,69.5
2025-11-28,DESKTOP,0,130,0.0,41.02307692307692
2025-11-29,DESKTOP,0,148,0.0,37.858108108108105
2025-11-29,MOBILE,0,5,0.0,10.4
2025-11-29,TABLET,0,1,0.0,127.0
2025-11-30,DESKTOP,0,124,0.0,40.88709677419355
2025-11-30,MOBILE,0,15,0.0,44.06666666666667
2025-12-01,DESKTOP,0,184,0.0,33.83695652173913
2025-12-01,MOBILE,0,11,0.0,36.27272727272727
2025-12-02,DESKTOP,0,247,0.0,56.502024291497975
2025-12-03,DESKTOP,0,237,0.0,51.37552742616034
2025-12-03,MOBILE,0,27,0.0,47.111111111111114
2025-12-04,DESKTOP,0,189,0.0,50.698412698412696
2025-12-04,MOBILE,0,20,0.0,47.3
2025-12-05,DESKTOP,0,282,0.0,44.04609929078014
2025-12-05,MOBILE,0,44,0.0,52.25
2025-12-06,DESKTOP,0,285,0.0,41.91929824561404
2025-12-07,DESKTOP,0,187,0.0,53.76470588235294
2025-12-08,DESKTOP,0,247,0.0,44.74089068825911
2025-12-08,MOBILE,0,22,0.0,56.45454545454545
2025-12-09,DESKTOP,0,338,0.0,45.33136094674556
2025-12-09,MOBILE,0,18,0.0,32.05555555555556
2025-12-10,DESKTOP,0,303,0.0,48.65016501650165
2025-12-10,MOBILE,0,41,0.0,44.0
2025-12-11,DESKTOP,0,258,0.0,43.031007751937985
2025-12-11,MOBILE,0,28,0.0,51.57142857142857
2025-12-12,MOBILE,0,49,0.0,54.44897959183673
2025-12-13,DESKTOP,0,311,0.0,41.91318327974277
2025-12-13,MOBILE,0,57,0.0,60.3859649122807
2025-12-14,DESKTOP,0,279,0.0,43.21863799283154
2025-12-14,MOBILE,0,26,0.0,52.07692307692308
2025-12-15,DESKTOP,0,490,0.0,38.56530612244898
2025-12-15,MOBILE,0,27,0.0,44.370370370370374
2025-12-17,DESKTOP,0,424,0.0,46.844339622641506
2025-12-19,DESKTOP,0,361,0.0,49.470914127423825
2025-12-20,DESKTOP,0,292,0.0,51.95205479452055
2025-12-20,TABLET,0,1,0.0,11.0
2025-12-21,DESKTOP,0,262,0.0,50.36641221374046
2025-12-21,MOBILE,0,21,0.0,62.76190476190476
2025-12-22,DESKTOP,0,302,0.0,47.056291390728475
2025-12-22,MOBILE,0,34,0.0,55.705882352941174
2025-12-23,DESKTOP,0,521,0.0,46.99232245681382
2025-12-24,MOBILE,0,40,0.0,62.85
2025-12-25,DESKTOP,0,287,0.0,52.43205574912892
2025-12-25,MOBILE,0,23,0.0,64.30434782608695
2025-12-27,MOBILE,0,31,0.0,53.096774193548384
2025-12-28,DESKTOP,0,261,0.0,50.616858237547895
2025-12-28,MOBILE,0,40,0.0,67.425
2025-12-29,DESKTOP,0,300,0.0,48.82666666666667
2025-12-29,MOBILE,0,32,0.0,58.34375
2025-12-31,DESKTOP,0,287,0.0,48.142857142857146
2025-12-31,MOBILE,0,11,0.0,88.54545454545455
2025-12-31,TABLET,0,1,0.0,7.0
2026-01-01,DESKTOP,0,313,0.0,53.02555910543131
2026-01-02,MOBILE,0,57,0.0,46.12280701754386
2026-01-03,DESKTOP,0,287,0.0,49.944250871080136
2026-01-04,MOBILE,0,38,0.0,61.39473684210526
2026-01-05,DESKTOP,0,289,0.0,53.69550173010381
2026-01-05,MOBILE,0,33,0.0,58.75757575757576
2026-01-05,TABLET,0,1,0.0,13.0
2026-01-06,MOBILE,0,24,0.0,62.375
2026-01-07,MOBILE,0,48,0.0,73.33333333333333
2026-01-08,DESKTOP,0,534,0.0,55.52059925093633
2026-01-08,MOBILE,0,64,0.0,63.25
2026-01-09,DESKTOP,0,392,0.0,55.63265306122449
2026-01-09,MOBILE,0,85,0.0,70.83529411764705
2026-01-10,MOBILE,0,127,0.0,57.330708661417326
2026-01-11,MOBILE,0,89,0.0,65.08988764044943
2026-01-12,MOBILE,0,48,0.0,47.5625
2026-01-13,DESKTOP,0,407,0.0,46.79115479115479
2026-01-13,MOBILE,0,36,0.0,53.77777777777778
2026-01-14,DESKTOP,0,349,0.0,51.412607449856736
2026-01-15,MOBILE,0,26,0.0,66.6923076923077
2026-01-16,DESKTOP,0,472,0.0,52.016949152542374
2026-01-16,MOBILE,0,109,0.0,61.027522935779814
2026-01-17,DESKTOP,0,377,0.0,55.57559681697613
2026-01-17,MOBILE,0,75,0.0,65.18666666666667
2026-01-18,DESKTOP,0,339,0.0,53.03834808259587
2026-01-18,MOBILE,0,57,0.0,55.07017543859649
2026-01-19,DESKTOP,0,350,0.0,50.88285714285714
2026-01-19,MOBILE,0,59,0.0,53.67796610169491
2026-01-20,MOBILE,0,46,0.0,65.82608695652173
2026-01-21,DESKTOP,0,744,0.0,49.348118279569896
2026-01-21,MOBILE,0,44,0.0,73.81818181818181
2026-01-21,TABLET,0,1,0.0,16.0
2026-01-22,DESKTOP,0,396,0.0,52.38131313131313
2026-01-22,MOBILE,0,44,0.0,55.25
2026-01-23,MOBILE,0,57,0.0,51.63157894736842
2026-01-24,MOBILE,0,44,0.0,56.70454545454545
2026-01-25,DESKTOP,0,310,0.0,53.33548387096774
2026-01-25,MOBILE,0,55,0.0,63.58181818181818
2026-01-26,MOBILE,0,48,0.0,54.625
2026-01-27,MOBILE,0,50,0.0,69.98
2026-01-27,TABLET,0,1,0.0,27.0
2026-01-28,MOBILE,0,45,0.0,70.77777777777777
2026-01-29,DESKTOP,0,178,0.0,56.174157303370784
2026-01-29,MOBILE,0,50,0.0,57.64
2026-01-30,DESKTOP,0,401,0.0,52.99002493765586
2026-01-31,DESKTOP,0,218,0.0,55.059633027522935
2026-01-31,MOBILE,0,46,0.0,61.21739130434783
2026-02-01,DESKTOP,0,214,0.0,55.06542056074766
2026-02-01,MOBILE,0,47,0.0,67.12765957446808
2026-02-01,TABLET,0,1,0.0,12.0
2026-02-02,DESKTOP,0,389,0.0,44.311053984575835
2026-02-02,MOBILE,0,42,0.0,56.285714285714285
2026-02-03,MOBILE,0,32,0.0,62.5
2026-02-04,DESKTOP,0,293,0.0,48.75767918088737
2026-02-04,MOBILE,0,32,0.0,51.0625
2026-02-05,DESKTOP,0,284,0.0,55.5387323943662
2026-02-05,MOBILE,0,36,0.0,70.25
2026-02-06,DESKTOP,0,162,0.0,49.20987654320987
2026-02-06,MOBILE,0,50,0.0,49.84
2026-02-06,TABLET,0,1,0.0,3.0
2026-02-08,DESKTOP,0,211,0.0,52.11374407582938
2026-02-08,MOBILE,0,44,0.0,64.93181818181819
2026-02-08,TABLET,0,1,0.0,6.0
2026-02-09,DESKTOP,0,256,0.0,43.51171875
2026-02-10,DESKTOP,0,248,0.0,46.721774193548384
2026-02-10,MOBILE,0,56,0.0,59.05357142857143
2026-02-11,MOBILE,0,27,0.0,60.55555555555556
2026-02-12,DESKTOP,0,320,0.0,46.7
2026-02-12,MOBILE,0,25,0.0,54.12
2026-02-12,TABLET,0,1,0.0,15.0
2026-02-13,DESKTOP,0,214,0.0,51.88785046728972
2026-02-13,MOBILE,0,28,0.0,33.32142857142857
2026-02-14,DESKTOP,0,233,0.0,47.75965665236051
2026-02-14,MOBILE,0,32,0.0,49.15625
2026-02-15,DESKTOP,0,248,0.0,53.67338709677419
2026-02-15,MOBILE,0,29,0.0,54.58620689655172
2026-02-16,DESKTOP,0,250,0.0,48.12
2026-02-17,MOBILE,0,34,0.0,65.05882352941177
2026-02-18,MOBILE,0,17,0.0,65.88235294117646
2026-02-19,DESKTOP,0,182,0.0,60.76373626373626
2026-02-19,MOBILE,0,18,0.0,87.16666666666667
2026-02-19,TABLET,0,1,0.0,16.0
2026-02-20,DESKTOP,0,185,0.0,49.92972972972973
2026-02-20,MOBILE,0,31,0.0,49.16129032258065
2026-02-20,TABLET,0,1,0.0,5.0
2026-02-21,DESKTOP,0,226,0.0,51.99557522123894
2026-02-21,MOBILE,0,34,0.0,57.64705882352941
2026-02-22,DESKTOP,0,188,0.0,59.159574468085104
2026-02-22,MOBILE,0,31,0.0,60.193548387096776
2026-02-23,MOBILE,0,15,0.0,50.2
2026-02-24,MOBILE,0,19,0.0,45.68421052631579
2026-02-25,DESKTOP,0,250,0.0,53.748
2026-02-25,MOBILE,0,20,0.0,34.0
2026-02-26,MOBILE,0,20,0.0,37.6
2026-02-27,MOBILE,0,21,0.0,50.23809523809524
2026-02-27,TABLET,0,1,0.0,2.0
2026-02-28,DESKTOP,0,230,0.0,47.74782608695652
2026-02-28,MOBILE,0,26,0.0,46.76923076923077
2026-03-02,DESKTOP,0,246,0.0,43.63414634146341
2026-03-04,DESKTOP,0,403,0.0,42.16377171215881
2026-03-05,MOBILE,0,43,0.0,35.2093023255814
2026-03-06,MOBILE,0,42,0.0,38.642857142857146
2026-03-07,DESKTOP,0,375,0.0,42.112
2026-03-07,MOBILE,0,31,0.0,43.96774193548387
2026-03-08,DESKTOP,0,347,0.0,42.328530259366
2026-03-08,MOBILE,0,17,0.0,58.88235294117647
2026-03-09,DESKTOP,0,342,0.0,42.26315789473684
2026-03-09,MOBILE,0,20,0.0,35.2
2026-03-10,DESKTOP,0,276,0.0,44.166666666666664
2026-03-10,MOBILE,0,19,0.0,42.26315789473684
2026-03-11,MOBILE,0,28,0.0,30.035714285714285
2026-03-12,DESKTOP,0,485,0.0,45.23711340206186
2026-03-12,MOBILE,0,16,0.0,45.375
2026-03-13,DESKTOP,0,367,0.0,39.05722070844686
2026-03-13,MOBILE,0,31,0.0,44.70967741935484
2026-03-14,DESKTOP,0,378,0.0,35.68518518518518
2026-03-14,MOBILE,0,30,0.0,20.7
2026-03-15,MOBILE,0,18,0.0,50.94444444444444
2026-03-16,DESKTOP,0,401,0.0,36.84788029925187
2026-03-16,MOBILE,0,32,0.0,25.25
2026-03-17,DESKTOP,0,329,0.0,40.51063829787234
2026-03-17,MOBILE,0,21,0.0,25.952380952380953
2026-03-18,DESKTOP,0,307,0.0,41.3257328990228
2026-03-18,MOBILE,0,30,0.0,47.93333333333333
2026-03-19,DESKTOP,0,349,0.0,42.29226361031519
2026-03-19,MOBILE,0,14,0.0,50.07142857142857
2026-03-20,DESKTOP,0,345,0.0,41.36231884057971
2026-03-20,MOBILE,0,27,0.0,44.7037037037037
2026-03-21,MOBILE,0,6,0.0,46.333333333333336
2026-03-22,DESKTOP,0,214,0.0,40.77570093457944
2026-03-22,MOBILE,0,15,0.0,36.13333333333333
2026-03-23,MOBILE,0,22,0.0,25.772727272727273
2026-03-25,DESKTOP,0,221,0.0,38.68325791855204
2026-03-26,DESKTOP,0,307,0.0,41.5700325732899
2026-03-26,MOBILE,0,21,0.0,41.42857142857143
2026-03-27,DESKTOP,0,314,0.0,43.43312101910828
2026-03-28,DESKTOP,0,297,0.0,38.804713804713806
2026-03-28,MOBILE,0,30,0.0,41.333333333333336
2026-03-29,DESKTOP,0,332,0.0,37.91867469879518
2026-03-29,MOBILE,0,25,0.0,32.04
2026-03-30,DESKTOP,0,363,0.0,41.21763085399449
2026-03-30,MOBILE,0,25,0.0,40.68
2026-03-31,DESKTOP,0,272,0.0,44.72794117647059
2026-03-31,MOBILE,0,9,0.0,30.333333333333332
2026-04-01,DESKTOP,0,276,0.0,44.29710144927536
2026-04-01,MOBILE,0,14,0.0,49.357142857142854
2026-04-02,DESKTOP,0,298,0.0,47.41610738255034
2026-04-02,MOBILE,0,10,0.0,50.9
2026-04-03,DESKTOP,0,219,0.0,41.80365296803653
2026-04-03,MOBILE,0,30,0.0,37.7
2026-04-04,MOBILE,0,17,0.0,29.058823529411764
2026-04-04,TABLET,0,3,0.0,31.666666666666668
2026-04-05,DESKTOP,0,269,0.0,43.01115241635688
2026-04-05,MOBILE,0,15,0.0,54.46666666666667
2026-04-05,TABLET,0,1,0.0,75.0
2026-04-06,DESKTOP,0,315,0.0,37.698412698412696
2026-04-06,MOBILE,0,34,0.0,27.823529411764707
2026-04-07,DESKTOP,0,363,0.0,46.83471074380165
2026-04-07,MOBILE,0,8,0.0,31.25
2026-04-08,DESKTOP,0,314,0.0,46.66242038216561
2026-04-08,MOBILE,0,5,0.0,47.8
2026-04-08,TABLET,0,3,0.0,64.33333333333334
2026-04-09,DESKTOP,0,461,0.0,47.71800433839479
2026-04-09,MOBILE,0,13,0.0,61.69230769230769
2026-04-10,DESKTOP,0,287,0.0,44.59581881533101
2026-04-10,MOBILE,0,25,0.0,34.36
2026-04-11,DESKTOP,0,250,0.0,43.984
2026-04-11,MOBILE,0,7,0.0,35.0
2026-04-11,TABLET,0,1,0.0,84.0
2026-04-12,MOBILE,0,24,0.0,41.875
2026-04-13,DESKTOP,0,313,0.0,40.59105431309904
2026-04-14,DESKTOP,0,221,0.0,41.48868778280543
2026-04-14,MOBILE,0,9,0.0,47.111111111111114
2026-04-15,DESKTOP,0,192,0.0,43.114583333333336
2026-04-15,MOBILE,0,4,0.0,50.25
2026-04-15,TABLET,0,1,0.0,80.0
2026-04-16,MOBILE,0,7,0.0,52.285714285714285
2026-04-16,TABLET,0,2,0.0,60.5
2026-04-17,DESKTOP,0,238,0.0,45.911764705882355
2026-04-17,MOBILE,0,19,0.0,31.736842105263158
2026-04-18,MOBILE,0,9,0.0,48.55555555555556
2026-04-19,DESKTOP,0,241,0.0,42.55601659751037
2026-04-19,MOBILE,0,19,0.0,57.0
2026-04-20,DESKTOP,0,244,0.0,41.92213114754098
2026-04-20,MOBILE,0,20,0.0,27.0
2026-04-21,MOBILE,0,9,0.0,58.22222222222222
2026-04-21,TABLET,0,1,0.0,48.0
2026-04-22,MOBILE,0,8,0.0,47.75
2026-04-23,MOBILE,0,10,0.0,47.0
2026-04-24,DESKTOP,0,350,0.0,36.07714285714286
2026-04-24,MOBILE,0,13,0.0,33.84615384615385
2026-04-24,TABLET,0,2,0.0,63.5
2026-04-25,DESKTOP,0,217,0.0,45.45161290322581
2026-04-25,MOBILE,0,13,0.0,36.30769230769231
2026-04-25,TABLET,0,1,0.0,78.0
2026-04-26,DESKTOP,0,227,0.0,41.84581497797357
2026-04-26,MOBILE,0,21,0.0,56.666666666666664
2026-04-27,DESKTOP,0,457,0.0,41.074398249452955
2026-04-27,MOBILE,0,14,0.0,37.357142857142854
2026-04-28,MOBILE,0,10,0.0,65.8
2026-04-28,TABLET,0,1,0.0,49.0
2026-04-29,DESKTOP,0,137,0.0,51.52554744525548
2026-04-29,MOBILE,0,3,0.0,46.333333333333336
2026-04-30,DESKTOP,0,144,0.0,46.24305555555556
2026-04-30,MOBILE,0,5,0.0,82.0
2026-05-01,DESKTOP,0,164,0.0,46.75
2026-05-02,DESKTOP,0,154,0.0,45.12337662337662
2026-05-02,MOBILE,0,1,0.0,19.0
2026-05-04,DESKTOP,0,181,0.0,50.07734806629834
2026-05-04,MOBILE,0,18,0.0,30.22222222222222
2026-05-06,DESKTOP,0,168,0.0,47.92857142857143
2026-05-06,MOBILE,0,3,0.0,22.333333333333332
2026-05-07,DESKTOP,0,366,0.0,46.21584699453552
2026-05-07,MOBILE,0,7,0.0,43.0
2026-05-08,DESKTOP,0,164,0.0,49.53658536585366
2026-05-08,MOBILE,0,12,0.0,39.916666666666664
2026-05-09,MOBILE,0,3,0.0,72.66666666666667
2026-05-10,DESKTOP,0,254,0.0,45.610236220472444
2026-05-10,MOBILE,0,12,0.0,46.75
2026-05-11,DESKTOP,0,264,0.0,48.92045454545455
2026-05-11,MOBILE,0,18,0.0,35.5
2026-05-12,DESKTOP,0,212,0.0,48.339622641509436
2026-05-12,MOBILE,0,14,0.0,44.857142857142854
2026-05-13,DESKTOP,0,210,0.0,49.6
2026-05-13,MOBILE,0,8,0.0,49.125
2026-05-14,MOBILE,0,15,0.0,41.0
2026-05-15,MOBILE,0,19,0.0,38.473684210526315
2026-05-16,DESKTOP,0,250,0.0,41.5
2026-05-16,MOBILE,0,17,0.0,31.0
2026-05-17,DESKTOP,0,353,0.0,43.54674220963173
2026-05-17,MOBILE,0,21,0.0,51.0
2026-05-18,DESKTOP,0,400,0.0,39.0425
2026-05-18,MOBILE,0,15,0.0,23.666666666666668
2026-05-19,DESKTOP,0,239,0.0,41.36820083682009
2026-05-19,MOBILE,0,22,0.0,43.54545454545455
2026-05-20,DESKTOP,0,247,0.0,38.48987854251012
2026-05-20,MOBILE,0,4,0.0,35.75
2026-05-21,DESKTOP,0,223,0.0,49.309417040358746
2026-05-22,DESKTOP,0,246,0.0,41.666666666666664
2026-05-22,MOBILE,0,30,0.0,30.7
2026-05-23,DESKTOP,0,268,0.0,42.298507462686565
2026-05-23,MOBILE,0,32,0.0,24.25
2026-05-24,DESKTOP,0,343,0.0,45.97376093294461
2026-05-24,MOBILE,0,32,0.0,43.8125
2026-05-25,DESKTOP,0,312,0.0,44.407051282051285
2026-05-25,MOBILE,0,16,0.0,28.3125
2026-05-26,MOBILE,0,21,0.0,48.38095238095238
2026-05-27,DESKTOP,0,315,0.0,44.06349206349206
2026-05-27,TABLET,0,1,0.0,45.0
2026-05-28,DESKTOP,0,390,0.0,45.674358974358974
2026-05-28,MOBILE,0,12,0.0,55.0
2026-05-28,TABLET,0,1,0.0,87.0
2026-05-29,MOBILE,0,25,0.0,28.08
2026-05-29,TABLET,0,1,0.0,78.0
2026-05-30,DESKTOP,0,289,0.0,43.60553633217993
2026-05-30,MOBILE,0,4,0.0,39.0
2026-05-30,TABLET,0,1,0.0,87.0
2026-05-31,DESKTOP,0,402,0.0,48.83582089552239
2026-05-31,MOBILE,0,30,0.0,45.833333333333336
2026-05-31,TABLET,0,1,0.0,40.0
2026-06-01,DESKTOP,0,324,0.0,46.2037037037037
2026-06-01,MOBILE,0,18,0.0,41.666666666666664
2026-06-02,DESKTOP,0,262,0.0,45.786259541984734
2026-06-02,MOBILE,0,32,0.0,48.15625
2026-06-02,TABLET,0,2,0.0,57.5
2026-06-03,MOBILE,0,9,0.0,43.22222222222222
2026-06-04,DESKTOP,0,329,0.0,50.08510638297872
2026-06-04,MOBILE,0,5,0.0,34.8
2026-06-05,DESKTOP,0,228,0.0,46.828947368421055
2026-06-05,MOBILE,0,28,0.0,37.285714285714285
2026-06-05,TABLET,0,1,0.0,63.0
2026-06-06,DESKTOP,0,257,0.0,47.28793774319066
2026-06-07,DESKTOP,0,403,0.0,49.682382133995034
2026-06-07,MOBILE,0,21,0.0,58.38095238095238
2026-06-08,DESKTOP,0,392,0.0,45.369897959183675
2026-06-08,MOBILE,0,17,0.0,43.0
2026-06-08,TABLET,0,1,0.0,81.0
2026-06-09,DESKTOP,0,290,0.0,42.282758620689656
2026-06-09,MOBILE,0,36,0.0,38.72222222222222
2026-06-10,DESKTOP,0,275,0.0,45.03272727272727
2026-06-10,MOBILE,0,8,0.0,50.5
2026-06-11,DESKTOP,0,313,0.0,47.670926517571885
2026-06-11,MOBILE,0,6,0.0,35.5
2026-06-11,TABLET,0,1,0.0,84.0
2026-06-12,DESKTOP,0,249,0.0,49.140562248995984
2026-06-12,TABLET,0,3,0.0,54.0
2026-06-13,DESKTOP,0,272,0.0,47.7389705882353
2026-06-13,MOBILE,0,6,0.0,21.166666666666668
2026-06-13,TABLET,0,3,0.0,69.33333333333333
2026-06-14,DESKTOP,0,321,0.0,52.205607476635514
2026-06-14,MOBILE,0,27,0.0,60.74074074074074
2026-06-14,TABLET,0,2,0.0,76.5
2026-06-15,DESKTOP,0,432,0.0,44.710648148148145
2026-06-15,MOBILE,0,23,0.0,42.608695652173914
2026-06-16,DESKTOP,0,228,0.0,56.23684210526316
2026-06-16,MOBILE,0,30,0.0,58.56666666666667
2026-06-17,DESKTOP,0,279,0.0,49.5663082437276
2026-06-17,MOBILE,0,16,0.0,54.1875
2026-06-18,DESKTOP,0,336,0.0,50.666666666666664
2026-06-18,MOBILE,0,11,0.0,43.18181818181818
2026-06-18,TABLET,0,1,0.0,50.0
2026-06-19,DESKTOP,0,266,0.0,48.721804511278194
2026-06-20,DESKTOP,0,264,0.0,48.30681818181818
2026-06-21,DESKTOP,0,339,0.0,50.17994100294985
2026-06-22,DESKTOP,0,339,0.0,49.92035398230089
2026-06-22,MOBILE,0,22,0.0,35.90909090909091
2026-06-23,MOBILE,0,31,0.0,46.41935483870968
2026-06-24,MOBILE,0,18,0.0,33.5
2026-06-25,DESKTOP,0,339,0.0,50.3952802359882
2026-06-25,MOBILE,0,10,0.0,44.3
2026-06-26,DESKTOP,0,415,0.0,44.797590361445785
2026-06-26,MOBILE,0,19,0.0,42.473684210526315
2026-06-27,DESKTOP,0,307,0.0,45.66449511400651
2026-06-28,DESKTOP,0,362,0.0,49.52209944751381
2026-06-28,MOBILE,0,28,0.0,53.607142857142854
2026-06-29,DESKTOP,0,342,0.0,46.87134502923977
2026-06-30,DESKTOP,0,506,0.0,45.758893280632414
2026-07-01,DESKTOP,0,314,0.0,48.261146496815286
2026-07-01,MOBILE,0,14,0.0,33.857142857142854
2026-07-02,DESKTOP,0,316,0.0,48.95253164556962
2026-07-02,MOBILE,0,9,0.0,46.111111111111114
2026-07-03,DESKTOP,0,315,0.0,50.56825396825397
2026-07-03,MOBILE,0,14,0.0,37.92857142857143
2026-07-04,DESKTOP,0,280,0.0,49.089285714285715
2026-07-04,MOBILE,0,13,0.0,41.53846153846154
2026-07-05,MOBILE,0,35,0.0,50.02857142857143
2026-07-06,DESKTOP,0,294,0.0,47.95918367346939
